AFFY HG U133 Plus 2 probe,HGNC symbol
1557194_a_at,RAD54L2
221791_s_at,
215532_x_at,ZNF492
,NEURL1B
225355_at,NEURL1B
204203_at,CEBPG
225527_at,CEBPG
238454_at,ZNF540
242697_at,ZNF540
,ZNF540
,B4GALNT4
238080_at,B4GALNT4
239367_at,BDNF
206382_s_at,BDNF
213084_x_at,RPL23AP65
203012_x_at,RPL23AP65
208834_x_at,RPL23AP65
208825_x_at,RPL23AP65
1556405_s_at,
,BNIP3P33
213618_at,
,BNIP3P32
,OR7E4P
236768_at,LINC01233
1558423_at,LINC00265
1558425_x_at,LINC00265
,LINC00265
205384_at,
220131_at,
,RPS3AP41
,RPL34P33
222005_s_at,GNG3
203957_at,E2F6P3
,POM121L8P
219742_at,PRR7
217223_s_at,BCRP6
220131_at,FXYD7
,FXYD7
,IGLV1-36
1569555_at,GDA
224209_s_at,GDA
,GDA
227386_s_at,TMEM200B
,IGLV7-35
233338_at,FAM230H
,FAM230H
208906_at,HNRNPUL2-BSCL2
66053_at,HNRNPUL2-BSCL2
212456_at,CLUH
,CLUH
,OR4N3P
231739_at,PRRT1
229890_at,PRRT1
230054_at,PRRT1
,PRRT1
200012_x_at,
224195_at,TTTY12
,TTTY12
,ZNF25-DT
,RFTN1P1
1569787_at,RFTN1P1
,ACTBL2
205774_at,F12
215961_at,F12
,R3HDM1
210714_at,R3HDM1
202754_at,R3HDM1
,SALL4P1
,CICP22
202411_at,IFI27
,IFI27
207793_s_at,EPB41
225051_at,EPB41
1554481_a_at,EPB41
214530_x_at,EPB41
236379_at,EPB41
,EPB41
,SOCS2P1
1556779_s_at,
1556778_at,
205384_at,FXYD1
,FXYD1
,RPL5P14
,ZNF92P1Y
,RWDD4P2
208678_at,ATP6V1E1
,ATP6V1E1
,BDNF-AS
1567361_at,BDNF-AS
1567576_at,BDNF-AS
223635_s_at,
,CYP2C19
216058_s_at,CYP2C19
226230_at,PPP4R3B
224474_x_at,PPP4R3B
233759_s_at,PPP4R3B
,PPP4R3B
222270_at,PPP4R3B
,ZFP30
207090_x_at,ZFP30
1557710_at,SNRPCP14
,PDZD2
209493_at,PDZD2
233026_s_at,PDZD2
233025_at,PDZD2
32836_at,AGPAT1
215535_s_at,AGPAT1
,AGPAT1
,ENPP7P8
,ZNF705E
235861_at,
,PPP1R26P5
,BPIFA4P
1555554_at,BPIFA4P
,RBPJP2
,RCN1P2
,FAM207CP
,LINC01651
210297_s_at,MSMB
207430_s_at,MSMB
215244_at,
209596_at,MXRA5
,GRK6
202849_x_at,GRK6
202848_s_at,GRK6
210981_s_at,GRK6
211543_s_at,GRK6
,RAB28P4
235120_at,SEC22C
239056_at,SEC22C
224470_at,SEC22C
236268_at,SEC22C
225460_at,SEC22C
,SEC22C
1558804_at,
,ATP5F1AP10
65585_at,FAM86C1
220353_at,FAM86C1
,FAM86C1
,SDR42E1P4
,H3F3BP2
,RPL23AP61
230062_at,RIMBP3B
,GXYLT1P2
,SPINK8
235902_at,
,FKBP4P8
,RPS8P10
,CNN2P7
,ASS1P4
221850_x_at,AGAP7P
221971_x_at,AGAP7P
,DPY19L2P2
227974_at,
212965_at,HIC2
216911_s_at,HIC2
212966_at,HIC2
212964_at,HIC2
,EMC1-AS1
,DHRS7B
220690_s_at,DHRS7B
1556186_s_at,EMC1
215991_s_at,EMC1
212396_s_at,EMC1
212394_at,EMC1
212395_s_at,EMC1
,EMC1
223680_at,ZNF607
,ZNF607
205436_s_at,H2AFX
212525_s_at,H2AFX
223363_at,PSMG3
,THNSL2
219044_at,THNSL2
239949_at,THNSL2
214450_at,CTSW
,CTSW
242998_at,RDH12
,RDH12
217640_x_at,SKA1
,SKA1
215867_x_at,CA12
214164_x_at,CA12
241230_at,CA12
203963_at,CA12
210735_s_at,CA12
204509_at,CA12
204508_s_at,CA12
,CA12
206130_s_at,ASGR2
,ASGR2
235955_at,MARVELD2
235141_at,MARVELD2
,MARVELD2
1561666_a_at,PSMG3-AS1
,PSMG3-AS1
,SELENOKP1
,RAB5CP1
,ZNF571-AS1
229328_at,ZNF571-AS1
,MTND4P19
,ALG1L9P
1556166_x_at,LINC02575
1556165_at,LINC02575
,TPT1P5
211217_s_at,KCNQ1
204487_s_at,KCNQ1
241187_at,
204744_s_at,IARS
,IARS
238922_at,IARS
226585_at,NEIL2
,NEIL2
229205_at,ZNF793-AS1
,ZNF793-AS1
1562960_at,KCNQ1-AS1
237513_at,PRSS58
,AGMO
,COX6CP18
,IGHV1OR15-1
,ZNF571
206648_at,ZNF571
223484_at,C15orf48
,C15orf48
230789_at,ZNF280B
229360_at,ZNF280B
215048_at,ZNF280B
,IGHV1OR15-3
,ZNF736P8Y
,BPY2DP
,PLOD1
200827_at,PLOD1
,ZNF736P7Y
,IGHV4OR15-8
,ZNF114P1
209403_at,TBC1D3B
,FTH1P6
202934_at,HK2
,HK2
,RBBP4P5
240162_at,LINC01511
,LINC01511
216034_at,ZNF280A
233829_at,TLDC2
,TLDC2
,ZNF736P9Y
,HIST1H2AA
244180_at,ZNF793
,ZNF793
,MTCO2P32
241519_at,HIST1H2BA
,ABCB10P4
,ZFYVE26
37943_at,ZFYVE26
213073_at,ZFYVE26
,RERE-AS1
1553169_at,LRRN4
1553171_x_at,LRRN4
,RPL7P11
228755_at,GIGYF1
226768_at,GIGYF1
,GIGYF1
1561210_at,LINC02225
,OR10G3
,RPL7P7
228514_at,
,SMIM11B
228239_at,SMIM11B
1554432_x_at,SMIM11B
1554430_at,SMIM11B
1554281_at,
,HIST1H2BPS1
,RPL23AP19
205011_at,VWA5A
210102_at,VWA5A
,VWA5A
205691_at,SYNGR3
,SYNGR3
,HIST1H2APS1
218097_s_at,CUEDC2
231318_at,DNM1P46
,DNM1P46
232087_at,BCLAF3
,BCLAF3
200939_s_at,RERE
200938_s_at,RERE
221643_s_at,RERE
200940_s_at,RERE
,RERE
1557349_at,RERE
244625_at,RERE
,OR10G1P
234987_at,SAMHD1
1559883_s_at,SAMHD1
204502_at,SAMHD1
235964_x_at,SAMHD1
235529_x_at,SAMHD1
,SAMHD1
203903_s_at,HEPH
203902_at,HEPH
,HEPH
208071_s_at,LAIR1
210644_s_at,LAIR1
,LAIR1
227193_at,SLC30A4
238845_at,SLC30A4
207362_at,SLC30A4
,SLC30A4
,LINC00701
,SAR1AP1
230598_at,
208469_s_at,
209826_at,
202041_s_at,FIBP
,FIBP
,DPPA5P2
,PNP
201695_s_at,PNP
1560448_at,PRR7-AS1
,PRR7-AS1
1564683_at,TBL3
209820_s_at,TBL3
204659_s_at,TBL3
,TBL3
220152_at,C10orf95
236953_s_at,NHLRC3
239314_at,NHLRC3
227040_at,NHLRC3
236122_at,NHLRC3
,LINC02645
,HMGN2P46
242649_x_at,HMGN2P46
214857_at,RPARP-AS1
,RPARP-AS1
,SLC2A13P1
,ANTXRLP1
202464_s_at,PFKFB3
,PFKFB3
1555798_at,
,MRPL45P1
222921_s_at,HEY2
219743_at,HEY2
234379_at,FLT4
229902_at,FLT4
210316_at,FLT4
,FLT4
203683_s_at,VEGFB
,VEGFB
,FAM243B
206201_s_at,MEOX2
1557207_s_at,
238112_at,
231811_at,WASH5P
1557034_s_at,WASH5P
,WASH5P
,IGHV1OR15-4
239028_at,LYPD6
227764_at,LYPD6
227763_at,LYPD6
,LYPD6
243957_at,
229696_at,FECH
203115_at,FECH
203116_s_at,FECH
,FECH
36019_at,
204090_at,
,PPT2
209490_s_at,PPT2
213451_x_at,TNXB
208609_s_at,TNXB
216333_x_at,TNXB
216339_s_at,TNXB
206093_x_at,TNXB
228609_at,
,PKP3
209873_s_at,PKP3
209872_s_at,PKP3
205114_s_at,CCL3L1
205114_s_at,CCL3L3
,BRCC3P1
239410_at,
222305_at,
232309_at,SIMC1
228805_at,SIMC1
,SIMC1
227228_s_at,CCDC88C
,CCDC88C
243869_at,CCDC88C
231288_at,CCDC88C
215343_at,CCDC88C
,GLYATL1P2
,LINC02587
1554712_a_at,GLYATL2
218283_at,SS18L2
201419_at,BAP1
1555735_a_at,BAP1
,BAP1
,RPL36AP26
1563302_at,
,LINC02523
226500_at,ZBTB47
226484_at,ZBTB47
234338_s_at,ZBTB47
207215_at,GSTT4
,GSTT4
,KIAA1841
243539_at,KIAA1841
237853_x_at,KRTAP10-12
,KRTAP10-12
,RPL23AP95
218796_at,FERMT1
60474_at,FERMT1
229545_at,FERMT1
,RPLP0P11
223626_x_at,IFI27L2
,IFI27L2
1558820_a_at,CCDC178
,CCDC178
1553147_at,RANBP3L
,RANBP3L
,ZNF33A
231864_at,ZNF33A
204707_s_at,MAPK4
,MAPK4
223060_at,C14orf119
,KRTAP12-6P
,KRTAP10-9
,LMLN2
204636_at,COL17A1
,COL17A1
,KRTAP10-1
,KRTAP10-10
229686_at,P2RY8
,P2RY8
,KRTAP10-2
,IMMTP1
,KRTAP12-4
,KRTAP10-6
201715_s_at,ACIN1
,ACIN1
1555048_a_at,TSPEAR
1552570_at,TSPEAR
1555049_at,TSPEAR
220629_at,KCNQ1DN
,FOXI3
205348_s_at,DYNC1I1
,DYNC1I1
1569843_at,DYNC1I1
,LINC02360
,MCM4
212142_at,MCM4
212141_at,MCM4
242479_s_at,MCM4
222036_s_at,MCM4
222037_at,MCM4
,RPS4XP12
1568718_at,SLC22A23
233447_at,SLC22A23
1568719_s_at,SLC22A23
223194_s_at,SLC22A23
,SLC22A23
233206_at,SLC22A23
230279_at,LINC01504
,LINC01504
216561_x_at,SOX5P1
,TIRAP
1552804_a_at,TIRAP
1554091_a_at,TIRAP
239796_x_at,TIRAP
210275_s_at,ZFAND5
217741_s_at,ZFAND5
244787_at,ZFAND5
,ZFAND5
1553197_at,DCAF4L2
1553199_at,DCAF4L2
,NXT1P1
,LHFPL6
218656_s_at,LHFPL6
,EXOSC3P1
,EVA1C
227188_at,EVA1C
236713_at,
219745_at,MFSD13A
,MFSD13A
,SPCS2P3
1552283_s_at,ZDHHC11
232417_x_at,ZDHHC11
221646_s_at,ZDHHC11
,ZDHHC11
234485_at,EIF3LP3
,RPL13AP3
,FXYD6P2
204659_s_at,GFER
204660_at,GFER
,GFER
1560897_a_at,KRTAP10-11
,TAX1BP1
200976_s_at,TAX1BP1
200977_s_at,TAX1BP1
213786_at,TAX1BP1
1554953_a_at,TSPEAR-AS1
,TSPEAR-AS1
,ACTR1A
200720_s_at,ACTR1A
200721_s_at,ACTR1A
,TPT1P7
237853_x_at,KRTAP10-4
,KRTAP10-4
,PCMTD1P3
223883_s_at,STK31
,STK31
235329_at,NOXO1
,NOXO1
,HPS4
1552652_at,HPS4
218402_s_at,HPS4
54037_at,HPS4
1568658_at,
,KRTAP10-8
1555973_at,DCPS
218774_at,DCPS
1555974_a_at,DCPS
1568658_at,C2orf74
,C2orf74
,KRTAP10-5
226611_s_at,CENPV
226610_at,CENPV
,CENPV
1554953_a_at,TSPEAR-AS2
1554954_at,TSPEAR-AS2
1562232_at,
217730_at,TMBIM1
,TMBIM1
,KRTAP10-13P
,KRTAP10-7
,BRD9
220155_s_at,BRD9
,CYP4F29P
,KRTAP12-3
,KRTAP12-1
208469_s_at,EGFL8
209826_at,EGFL8
,KRTAP10-3
240825_at,ZNF37A
,ZNF37A
228711_at,ZNF37A
214878_at,ZNF37A
1568828_at,
227941_at,
227940_at,
,KRTAP12-2
213887_s_at,POLR2E
217854_s_at,POLR2E
,POLR2E
,PRKX-AS1
230999_at,GSEC
227925_at,GSEC
,GSEC
204061_at,PRKX
204060_s_at,PRKX
,PRKX
,VWA8P1
,LINC02198
,RPL22P21
217964_at,TTC19
,TTC19
,SLC38A3
205972_at,SLC38A3
202108_at,PEPD
,PEPD
244075_at,
220081_x_at,HSD17B7P2
207724_s_at,SPAST
209748_at,SPAST
,SPAST
234952_s_at,PHRF1
,PHRF1
,CCL4L2
1555786_s_at,LINC00520
,LINC00520
1552670_a_at,PPP1R3B
222662_at,PPP1R3B
,PPP1R3B
209101_at,CCN2
,COX6A1P3
,LINC01250
,PSMG4
228217_s_at,PSMG4
233443_at,PSMG4
242623_x_at,PSMG4
1568748_at,
,RPLP1P11
,PIGL
205873_at,PIGL
213889_at,PIGL
232262_at,PIGL
239943_x_at,PIGL
216420_at,TARDBPP1
209024_s_at,
243804_at,MTMR7
215793_at,MTMR7
,MTMR7
,RPL36AP29
233594_at,CRPPA-AS1
1568872_at,CRPPA-AS1
,CRPPA-AS1
220933_s_at,TUT7
242776_at,TUT7
,TUT7
223601_at,OLFM2
,OLFM2
239517_at,LINC02478
238979_at,
,CRPPA
,IFI30
201422_at,IFI30
208083_s_at,ITGB6
208084_at,ITGB6
226535_at,ITGB6
,ITGB6
,LINC00607
1564200_at,LINC00607
213476_x_at,TUBB2B
202154_x_at,TUBB2B
209372_x_at,TUBB2B
214023_x_at,TUBB2B
203308_x_at,HPS1
217354_s_at,HPS1
203309_s_at,HPS1
,HPS1
210112_at,HPS1
1560870_a_at,
226053_at,MAP2K7
209952_s_at,MAP2K7
226023_at,MAP2K7
209951_s_at,MAP2K7
216206_x_at,MAP2K7
,RPS27P14
230794_at,PELI2
219132_at,PELI2
,PELI2
212873_at,ARHGAP45
,ARHGAP45
217614_at,ARHGAP45
201226_at,NDUFB8
201227_s_at,NDUFB8
214241_at,NDUFB8
,NDUFB8
228024_at,VPS37A
225378_at,VPS37A
,VPS37A
209925_at,OCLN
227492_at,OCLN
,OCLN
,CDC42P2
201422_at,
1568629_s_at,
207105_s_at,
227015_at,ASPHD2
227014_at,ASPHD2
,CYP21A2
214622_at,CYP21A2
232786_at,COG6
,COG6
225769_at,COG6
1568629_s_at,PIK3R2
207105_s_at,PIK3R2
,PIK3R2
,SPATA31E3P
238621_at,FMN1
1570156_s_at,FMN1
,FMN1
1563559_at,FMN1
,LINC01614
,GOLGA8DP
229544_at,RPL14
200074_s_at,RPL14
213588_x_at,RPL14
,RPL14
233408_at,PREX2
228692_at,PREX2
220732_at,PREX2
,PREX2
209889_at,SEC31B
,SEC31B
244498_x_at,UBE2Q2L
,EIF4BP2
,CSPG4P11
203961_at,NEBL
207279_s_at,NEBL
241782_at,NEBL
216882_s_at,NEBL
203962_s_at,NEBL
217585_at,NEBL
,NEBL
,LINC00678
,CBX3P1
1567575_at,
1565265_at,
229641_at,CCBE1
242324_x_at,CCBE1
236021_at,CCBE1
,CCBE1
1562081_a_at,LINC00424
1562080_at,LINC00424
224388_s_at,COL25A1
1555253_at,COL25A1
,COL25A1
224389_s_at,COL25A1
229612_at,
238537_at,CA8
220234_at,CA8
1555445_at,CA8
,CCDC92B
,NME1P1
,MTND3P1
1561367_a_at,
212328_at,LIMCH1
212327_at,LIMCH1
212325_at,LIMCH1
,LIMCH1
234903_at,OR2B3
241742_at,PRAM1
,PRAM1
,SNRPCP2
206413_s_at,TCL1B
216818_s_at,OR2J1
226970_at,FBXO33
227521_at,FBXO33
,FBXO33
,RPS26P54
,GLUD1P4
,PDCL3P1
238077_at,KCTD6
238001_at,KCTD6
,KCTD6
243604_at,
,LINC01301
240575_at,LINC01301
219839_x_at,TCL6
,TCL6
207894_s_at,TCL6
219840_s_at,TCL6
221054_s_at,TCL6
239964_at,TCL6
221624_at,TCL6
,PLA2G4D
,LINC01820
201044_x_at,DUSP1
201041_s_at,DUSP1
214575_s_at,AZU1
234994_at,TMEM200A
,HNRNPA1P71
,TMEM247
,CASC20
,LINC01713
1556489_at,LINC02583
1556490_a_at,LINC02583
,LINC02583
244151_at,SMLR1
230716_at,SMLR1
217803_at,GOLPH3
,GOLPH3
237000_at,WDR31
229516_at,WDR31
,WDR31
235272_at,SBSN
,FBXW12
1564138_at,FBXW12
236991_at,
208248_x_at,APLP2
208702_x_at,APLP2
211404_s_at,APLP2
214875_x_at,APLP2
208704_x_at,APLP2
208703_s_at,APLP2
243854_at,APLP2
,APLP2
201863_at,FAM32A
,FAM32A
,RBMY2JP
,MTND1P21
239894_at,NEBL-AS1
,C10orf113
241430_at,TEX37
234686_at,SUGT1P1
,LINC02284
207445_s_at,CCR9
,CCR9
216597_at,PRSS3P3
1556222_at,SEPTIN7P9
,SEPTIN7P9
219839_x_at,
206413_s_at,
209482_at,POP7
224502_s_at,KIAA1191
,KIAA1191
234512_x_at,
223148_at,PIGS
,PIGS
233592_at,ANKRD18B
1559406_at,ANKRD18B
,ANKRD18B
,NPM1P30
,OFCC1
1564590_a_at,OFCC1
1565026_a_at,OFCC1
1555708_a_at,OFCC1
1564805_a_at,OFCC1
1564783_x_at,OFCC1
1562591_a_at,OFCC1
1565111_x_at,OFCC1
1553075_a_at,OFCC1
1553076_at,OFCC1
1565065_at,OFCC1
231179_at,IP6K3
,IP6K3
1555822_at,FAM138F
1561261_at,
,SNX18P13
216651_s_at,GAD2
211264_at,GAD2
206780_at,GAD2
,GAD2
1568601_at,GAD2
,TRBV1
,CATIP-AS2
237553_at,LZTFL1
222632_s_at,LZTFL1
218437_s_at,LZTFL1
,LZTFL1
232418_at,LZTFL1
211403_x_at,VCX3A
207281_x_at,VCX3A
,TFAMP1
225298_at,PNKD
233177_s_at,PNKD
,PNKD
240069_at,
240567_at,
1563610_at,
,TRBV2
1561579_at,
207341_at,PRTN3
,TRBV3-1
226039_at,MGAT4A
219797_at,MGAT4A
231283_at,MGAT4A
,MGAT4A
1569136_at,MGAT4A
1568804_at,
,TUBBP6
,ANTXRL
218696_at,EIF2AK3
241463_at,EIF2AK3
,EIF2AK3
218591_s_at,NOL10
222684_s_at,NOL10
,NOL10
1559313_at,SNX18P7
201040_at,GNAI2
,GNAI2
231443_at,ELFN1-AS1
229581_at,ELFN1
,CYP4F26P
207013_s_at,MMP16
207012_at,MMP16
223614_at,MMP16
208167_s_at,MMP16
208166_at,MMP16
,MMP16
,RNASE10
209110_s_at,RGL2
,RGL2
224331_s_at,MRPL36
,TRBV4-1
,PRSS3P4
,TRBV5-1
,ZNF736P1Y
,TRBV20OR9-2
214253_s_at,DTNB
,DTNB
215295_at,DTNB
,TRBV6-1
219252_s_at,GEMIN8
222854_s_at,GEMIN8
,GEMIN8
215327_at,
,LINC02101
203391_at,FKBP2
,PGAM1P1
202130_at,RIOK3
202129_s_at,RIOK3
202131_s_at,RIOK3
240583_at,RIOK3
,RIOK3
225291_at,PNPT1
,PNPT1
,HIF1AN
226648_at,HIF1AN
218525_s_at,HIF1AN
59999_at,HIF1AN
,PTCD2P1
240359_at,BPIFA3
,FAM236D
236758_at,FAM236B
,TRBV7-1
,SETP1
223025_s_at,AP1M1
223024_at,AP1M1
,AP1M1
,TRBV4-2
,TRBV6-2
1553998_at,DMRTC1B
1560300_a_at,DMRTC1B
1569831_at,
,CATIP
,FOXN1
207683_at,FOXN1
1558687_a_at,FOXN1
206836_at,SLC6A3
,SLC6A3
1563371_at,
,GALNT11
219013_at,GALNT11
201226_at,
214241_at,
225388_at,TSPAN5
209890_at,TSPAN5
225387_at,TSPAN5
,TSPAN5
1560625_s_at,CATIP-AS1
,LINC02644
243938_x_at,DNAH5
232381_s_at,DNAH5
,DNAH5
203391_at,
,LINC02706
213521_at,PTPN18
203555_at,PTPN18
,PTPN18
,YWHAQP5
1553917_at,PIKFYVE
1557719_at,PIKFYVE
213111_at,PIKFYVE
,PIKFYVE
,LINC02714
,SUB1P1
209307_at,SWAP70
209306_s_at,SWAP70
,SWAP70
210369_at,SWAP70
207368_at,HTR1D
,SLC10A6
220637_at,FAM124B
,FAM124B
236990_at,EIF2AK3-DT
,LINC02697
242292_at,FAM226B
,OR4G3P
,LINC02568
,FTH1P7
217254_s_at,EPO
207257_at,EPO
203145_at,SPAG5
,SPAG5
210745_at,ONECUT1
,ONECUT1
,ZNF438
229743_at,ZNF438
244752_at,ZNF438
,DDX39AP1
218348_s_at,ZC3H7A
226897_s_at,ZC3H7A
,ZC3H7A
,JAKMIP1
238600_at,JAKMIP1
213737_x_at,GOLGA8S
,GOLGA8S
,ZNF76
207494_s_at,ZNF76
225699_at,SNHG15
,RPL7AP73
,LINC02315
,BCL2L13
223664_x_at,BCL2L13
226798_at,BCL2L13
224035_s_at,BCL2L13
217955_at,BCL2L13
1560977_a_at,BCL2L13
229321_s_at,BCL2L13
,IPMKP1
,RPSAP55
212169_at,FKBP9P1
,FKBP9P1
,ARF4P2
,RFESDP1
,LINC02717
228387_at,LINC01355
244490_at,LINC01355
,LINC00621
,TBC1D3B
,LINC02684
213248_at,
,BASP1P1
37079_at,NUS1P2
205588_s_at,FGFR1OP
214124_x_at,FGFR1OP
239434_at,FGFR1OP
1568678_s_at,FGFR1OP
,FGFR1OP
,CABIN1
202624_s_at,CABIN1
37652_at,CABIN1
218477_at,TMEM14A
221961_at,CLCN7
38069_at,CLCN7
209235_at,CLCN7
,CLCN7
223313_s_at,MAGED4B
221261_x_at,MAGED4B
,MAGED4B
222029_x_at,PFDN6
233588_x_at,PFDN6
222019_at,PFDN6
,PFDN6
,ANKRD20A11P
241233_x_at,ANKRD20A11P
1569607_s_at,ANKRD20A11P
,FAM243A
214428_x_at,C4B_2
208451_s_at,C4B_2
,C4B_2
1559036_at,C4B_2
235856_at,C4B_2
1552922_at,RIMS1
216184_s_at,RIMS1
231986_at,RIMS1
,RIMS1
228239_at,SMIM11A
,SMIM11A
1554432_x_at,SMIM11A
1554430_at,SMIM11A
242582_at,
,DDX10P1
1556662_at,
1556663_s_at,
1557372_at,ATP6V1E2
1552286_at,ATP6V1E2
,SUMO2P4
,GLYATL1P1
,RHOT1P2
1562606_a_at,LINC02709
1566830_at,LINC02709
236124_at,
,CDKN2AIPNLP3
,GLYATL1
227794_at,GLYATL1
227695_at,GLYATL1
,ATP5MC1P6
,AZU1P1
,SERPINB5
1555551_at,SERPINB5
209196_at,WDR46
,WDR46
205289_at,BMP2
205290_s_at,BMP2
226169_at,SBF2
242935_at,SBF2
,SBF2
233914_s_at,SBF2
217202_s_at,SBF2
206976_s_at,HSPH1
208744_x_at,HSPH1
235573_at,HSPH1
,HSPH1
225899_x_at,
,TRBV7-2
,RHOQ
212122_at,RHOQ
212120_at,RHOQ
212117_at,RHOQ
212119_at,RHOQ
214449_s_at,RHOQ
,TRBV8-1
201492_s_at,RPL41P2
216578_at,TRBV5-2
217902_s_at,HERC2
222461_s_at,HERC2
,TLCD3A
218898_at,TLCD3A
201244_s_at,RAF1
,RAF1
1557675_at,RAF1
,FDFT1
210950_s_at,FDFT1
208647_at,FDFT1
238666_at,FDFT1
59433_at,
1558045_a_at,
1556102_x_at,
1558046_x_at,
1569629_x_at,
238717_at,
222196_at,
1564232_at,
217712_at,
1555334_s_at,SLC30A5
243166_at,SLC30A5
232432_s_at,SLC30A5
218989_x_at,SLC30A5
220181_x_at,SLC30A5
,SLC30A5
201021_s_at,DSTN
230933_at,DSTN
201022_s_at,DSTN
202022_at,ALDOC
,ALDOC
,KIR3DL1
213456_at,SOSTDC1
,HSPE1P14
,RPS12P15
233292_s_at,ANKHD1
208772_at,ANKHD1
208773_s_at,ANKHD1
219081_at,ANKHD1
,ANKHD1
229457_at,ANKHD1
,LRRC72
244079_at,LRRC72
227942_s_at,CRIPT
218643_s_at,CRIPT
222702_x_at,CRIPT
233068_at,CRIPT
239049_at,CRIPT
239050_s_at,CRIPT
212307_s_at,OGT
207564_x_at,OGT
209240_at,OGT
207563_s_at,OGT
220594_at,OGT
,OGT
214485_at,ODF1
,ODF1
221850_x_at,AGAP14P
221971_x_at,AGAP14P
,RPL21P9
,CCR6
206983_at,CCR6
,POU5F1P2
1553057_at,SERPINB12
205078_at,PIGF
205077_s_at,PIGF
,PIGF
,SMIM34A
1563867_at,
1560107_at,
206983_at,
,GLYATL1P4
208291_s_at,TH
,TH
208816_x_at,ANXA2P2
,TRBV21OR9-2
200934_at,DEK
,DEK
,MYL6BP1
,TGFBR3L
203074_at,ANXA8L1
,ANXA8L1
1567255_at,OR10D1P
,TRBV22OR9-2
,TRBV6-4
,TRBV23OR9-2
,SLC25A18P1
203606_at,NDUFS6
,NDUFS6
1567253_at,OR10D3
,TRBV24OR9-2
206219_s_at,VAV1
,VAV1
,RPL7AP64
231805_at,PRLHR
,PRLHR
,TRBV25OR9-2
1563340_at,
,OR8F1P
242786_at,SBF2-AS1
,SBF2-AS1
1567058_at,OR8G3P
222149_x_at,GOLGA8G
,GOLGA8G
235708_at,KLB
244276_at,KLB
221611_s_at,PHF7
215622_x_at,PHF7
,PHF7
243580_at,GNA14
220108_at,GNA14
,NEUROD1
206282_at,NEUROD1
1556057_s_at,NEUROD1
240336_at,HBM
217202_s_at,
238716_at,
,ENPP7P12
,DEFB131D
,CERKL
,EEF1A1P22
,PCGF3
212753_at,PCGF3
204564_at,PCGF3
238084_at,PCGF3
,DEFB130A
,NUTF2P3
218792_s_at,BSPRY
222746_s_at,BSPRY
1563171_at,GNA14-AS1
,LINC02490
203437_at,TMEM11
206647_at,HBZP1
1567058_at,OR8G2P
,OR8G7P
1569983_at,
206647_at,HBZ
1567060_at,OR8G1
204104_at,SNAPC2
,SNAPC2
212457_at,TFE3
1565347_s_at,TFE3
206649_s_at,TFE3
,TFE3
240368_at,
,HMGA1P6
,LINC00362
226657_at,NATD1
1553872_at,NATD1
202715_at,CAD
,CAD
227641_at,FBXL16
232409_x_at,FBXL16
227469_at,PTENP1-AS
217494_s_at,PTENP1-AS
,OR8G5
230644_at,LRFN5
,LRFN5
204054_at,PTENP1
204053_x_at,PTENP1
217492_s_at,PTENP1
211711_s_at,PTENP1
213968_at,
,ZCCHC23
,TRBV26OR9-2
217467_at,BTF3P13
,EIF1P5
,DEFB108E
,RPS27AP17
,RPL31P40
210024_s_at,
,ZNF705CP
,STS
203767_s_at,STS
203768_s_at,STS
203769_s_at,STS
203770_s_at,STS
,FAM66A
,RBMXP4
215996_at,
,RNASE9
208530_s_at,RARB
208413_at,RARB
208412_s_at,RARB
205080_at,RARB
201371_s_at,CUL3
201372_s_at,CUL3
201370_s_at,CUL3
,CUL3
242362_at,CUL3
215064_at,SC5D
211423_s_at,SC5D
,SC5D
1570140_at,
218771_at,PANK4
,PANK4
,FKBP1BP1
,SLC5A4P1
,RPSAP74
1563742_at,LINC00842
223293_at,WDR24
,FAM25BP
1555661_at,OR8D1
231380_at,C8orf34
,C8orf34
1562301_at,C8orf34
205010_at,GNL3L
46947_at,GNL3L
222109_at,GNL3L
217632_at,GNL3L
,GNL3L
210956_at,NPY4R
220911_s_at,NYNRIN
,NYNRIN
203092_at,TIMM44
203093_s_at,TIMM44
,TIMM44
208739_x_at,SUMO2P3
213881_x_at,SUMO2P3
,CICP11
,LINC01794
1558381_a_at,TMEM147-AS1
222280_at,TMEM147-AS1
,HNRNPA1P33
,RPL9P5
,HNRNPA1P57
234883_x_at,TRBV7-3
205048_s_at,PSPHP1
,LDHAP3
233432_at,FOXO1
202723_s_at,FOXO1
202724_s_at,FOXO1
,TRBV8-2
,MKRN2OS
,TRBV5-3
202475_at,TMEM147
,TMEM147
221890_at,ZNF335
,ZNF335
,TRBV9
,NF1P3
,RPL17P51
232064_at,FER
227579_at,FER
206412_at,FER
,FER
,PUDP
203974_at,PUDP
,RLIMP1
,TRBV10-1
,LINC00332
,LINC00598
1555264_a_at,LINC00598
1554927_at,LINC00598
233432_at,LINC00598
,TSEN2
219581_at,TSEN2
244391_at,TSEN2
,TRBV11-1
,TRBV12-1
,SEC24B
202798_at,SEC24B
212355_at,KHNYN
212356_at,KHNYN
,KHNYN
208732_at,RAB2A
208734_x_at,RAB2A
208733_at,RAB2A
208731_at,RAB2A
208730_x_at,RAB2A
,RAB2A
1560790_at,GOLGA6L2
,SERPINB13
211362_s_at,SERPINB13
217272_s_at,SERPINB13
216258_s_at,SERPINB13
211361_s_at,SERPINB13
,PPIAP68
211608_at,TRBV10-2
1556421_at,C8orf34-AS1
,C8orf34-AS1
240474_x_at,
