,SKM_old_train_01,SKM_old_train_02,SKM_old_train_03,SKM_old_train_04,SKM_old_train_05,SKM_old_train_06,SKM_old_train_07,SKM_old_train_08,SKM_old_train_09,SKM_old_train_10,SKM_old_train_11,SKM_old_train_12,SKM_old_untr_01,SKM_old_untr_02,SKM_old_untr_03,SKM_old_untr_04,SKM_old_untr_05,SKM_old_untr_06,SKM_old_untr_07,SKM_old_untr_08,SKM_old_untr_09,SKM_old_untr_10,SKM_old_untr_11,SKM_old_untr_12
PI4PLC,12.248966283398744,3.6136002962680274,14.374333520290527,2.765609401285583,4.863006237082918,15.838233676807977,4.185817105846381,7.242495533845471,15.718555391413148,26.093604811518244,8.043271972022609,4.82590013890691,9.230891191621403,13.93925696689174,9.22020614715799,52.7684492809678,5.160230574202411,6.77158962015601,15.328919617242354,4.880479742307789,2.6826473100480994,9.73486289924929,5.90101826884352,5.4851924094090965
PI4PLCn,71.49040026680517,,,,,,,,,,,,,,,,,,,,,,,
PI4PP,275.09040513814614,398.011352168145,335.489466836129,346.51739706848883,254.92972493138504,255.1126414734333,196.32852207352505,430.8601786554483,345.4436323886157,144.32934956722931,355.021516252486,431.6671788529808,426.04749404479384,277.5285082776207,281.52139909647855,312.3380686395847,343.1788551399464,419.5999610521444,246.64425366050514,265.8245663665582,249.99390056272065,293.4473102543724,343.6942213424675,335.6136275153535
PI5P3K,6.389486134791329,6.125520156805031,21.613903897416396,27.58164426934622,7.081811144554996,22.00810510720753,6.23355685135375,7.757594371311825,13.82722120593917,7.728764668359726,12.151432590584237,10.73025555291707,10.165063285771323,17.221721705108536,4.70187697036064,7.495400792983625,11.826209575375252,9.872547057657176,11.650168540173969,49.07955380599791,7.01769202187599,19.122135799127886,5.713897235867211,35.55716637799926
PI5P3Ker,,,,,,,,,,,,,,,,,,,,,,,,
PI5P4K,15.934624839331788,15.955845143541422,43.3597087710646,16.33874090345831,56.28438495100601,13.977072741178713,11.47144401451699,12.997186353204171,16.457223059416584,12.398747635893725,16.465465904817314,26.77642234948881,15.146987840170352,17.684212633877383,12.877650938770788,16.176916271883325,22.255459206262145,16.273436000080338,15.99872671109995,12.047405672934277,16.63939895951323,12.045721437969002,28.74608951295789,12.357182908406948
PI5P4Kn,,,,,,,,,,,,,,,,,,,,,,,,
PIACGT,19.44009688247404,,28.3534753765164,18.67178761943052,15.31118585204299,16.22750625926547,18.80869623136416,27.343514072284506,18.815420521866276,24.123370277546194,14.588884619475671,27.710704605285244,18.311230572422147,27.431971398112594,27.081539363487906,19.705182901073883,28.24710050708382,19.69996643961509,34.910309506620564,45.986999477561774,24.15755444933586,19.069066643700893,17.041474238307174,25.07454306150849
PIK3,6.763325674793291,6.2733184559801565,7.242838376195389,7.540034863289042,4.878995255781312,29.7091548678413,7.15732647840425,11.218745055226515,28.44641643262631,14.854150116263908,6.919596081262939,6.269934602155184,12.180730781275615,8.926002172600455,13.575329212853799,14.698259375048076,12.730779709909589,16.239048998076957,4.789076471149704,10.339514193330995,7.664413886179115,6.99564088756887,8.050635812914004,15.266550950867734
PIK3er,,,,,,,,,,,,,,,,,,,,,,,,
PIK3n,,,,,,,,,,,,,,,,,,,,,,,,
PIK4,10.756295797139014,8.385286744369582,7.354974717607506,14.476935434795864,12.94298922858426,8.187027336551813,5.13529466617401,12.967419966513914,11.225800013212607,14.072710173612975,8.149453999046708,8.456154502816544,14.630301249564292,9.250851014648966,7.4806856944840785,12.823097289484284,19.86568001758861,21.785314199372845,12.926074800274689,15.974155089368985,15.82526650583503,8.084490697560804,17.75725381137775,14.677098087575613
PIK4n,,,,,,,,,,,,,,,,,,,,,,,,
PIK5,6.790394953695533,6.200017740922746,27.82865751593856,4.555594181712552,37.96193573420605,3.51739965281684,4.5035120321779205,5.711338813468015,9.065145029227303,4.32052348483637,4.681593922344406,5.231965399171746,2.6940788689587425,2.588269142009563,4.731415994411211,5.1476390098683416,6.567820772920647,5.8636614561007585,5.633682876435494,2.7283452516117235,6.333882923980815,2.8572964015979574,20.859360929392462,4.124223204276694
PIK5n,,,,,,,,,,,,,,,,,,,,,,,,
PIPLC,6.947406110368734,9.351918064277113,9.90996369375393,13.491155061494176,51.33201179257998,10.820355297585527,8.234667686654806,9.635261510035258,9.11481369507742,11.301129735324036,18.70885882713263,32.026533066198,9.245996560121359,10.846571331117609,8.032073669766204,17.6254819254293,8.027434875635715,13.10161483944778,6.473481055972763,11.473680233998664,12.517599887544904,17.667658892896426,14.938629022534403,11.850286501693969
PIPLCn,8.977223018949003,,,,,,,,,,,,,,,,,,,,,,,
PLA2,,,,,,,,,,,,,,,,,,,,,,,,
PLA2_2,45.053051073485726,113.01990119608871,34.43885697010988,165.40278654821492,34.20242377247416,102.17676281810371,26.389902170764284,135.67046156738036,78.76135538372792,71.72400433424922,25.196178942088554,97.61972195585689,40.26679983294115,66.00999893878264,83.61562837326063,100.2681347031635,28.731206868915873,29.449830028152498,27.374420399045317,103.54636608453016,79.73340070176056,39.12270981424619,87.64438206000206,77.17778851046829
PLA2_2e,99.47294408937057,100.63014989523467,287.095213007127,130.21337505882644,297.4141968130908,339.27700293841355,140.73908969919106,109.61915905231334,36.976244587920505,58.54916318656548,116.39245646110616,196.84826928854022,37.690891865097164,198.77509738604104,85.30434182398572,81.44666337076652,296.58266145394487,110.0219945361096,212.7879038274743,78.64453899491393,52.370195249030346,103.88561366676085,204.3856127498626,297.7287165568799
PMANM,-162.36005872215208,-57.700369608517875,-154.23363394168467,-104.06350533200612,-95.69629917895391,-96.35443595346898,-115.8731205391382,-129.76304397843268,-123.729377033804,-132.06179560754777,-132.64895422365723,-132.79453499256508,-120.15361764145558,-148.89435776370334,-133.0465887845029,-146.33965127219787,-138.77954729801885,-103.43358322050636,-164.58655037354046,-180.56749053522594,-149.58109720007397,-111.06486203827924,-92.78864601975468,-147.40915202305715
PMEVKx,8.515514213684988,11.677150871416393,19.235555687424345,11.717598881830952,23.15411059448049,6.118788213210147,3.2438572002968167,10.329209867792972,4.588552204518563,4.144151795381011,4.554094632370741,7.048265333081636,8.844227919679064,10.445065087702218,11.29560211256246,14.863648905498163,3.8397565792800203,8.969597348818082,22.824133721059884,10.644137310429878,7.016160545251774,10.947334240609523,9.916704862814182,7.622401211488016
PMI12346PH,,,,,,,,,,,,,,,,,,,,,,,,
PMI12346PHn,,,,,,,,,,,,,,,,,,,,,,,,
PMI1346PH,3.2130993969902377,2.726042035234035,1.6218486054212171,4.210128108799618,1.5801143372416215,9.688325572962386,14.104079229474594,4.011608601812362,9.142535267274871,5.348940177523644,3.5634788206109467,24.271158856347153,2.0962761740594082,2.5706994297948373,20.625015761584745,3.9671569503574364,3.99266195586456,2.6880404852814173,4.4234038986096404,3.573239949446288,1.9770034065119475,2.5504022856318684,4.084197662176727,11.727864760809435
PMI1346PHn,5.41644363285156,2.8965473018502643,18.9502071129022,9.51537966236777,8.385608923677824,5.101530745471372,16.648201106106157,4.3134400936613595,16.540083824031477,24.659244385857104,12.2784062424111,9.392319200079925,4.718518270875249,7.239641783144885,23.97071267267872,5.718280773645059,8.352768620691073,14.044631538459305,11.362335803442326,8.637333966665002,14.69478410271219,9.956938053833783,7.634656839449419,11.279168789816447
PNP,-4.283362252097988,-9.694098958003758,-5.908649453196087,-5.765794980684766,,-5.08248584350502,-10.811608959564055,-6.129747101698501,-7.325928877334573,-7.111558362644535,-5.529045191433954,-6.088882999440068,-6.94291096478385,-8.6657393198801,-4.374627571521413,-7.898940802955596,-8.625686244020846,-7.003691218616729,-4.77473918522569,-5.7361905310078205,-8.056658147792746,,-7.0614579197483565,-5.701381671902161
PNTEH,,,,,,,,,,,,,18.84267640814584,,,,,,,,,,,
PNTK,25.889103558834847,26.828233843467288,15.455494066809607,28.15983141335383,22.815637181714298,43.83979488928853,27.227302535021256,31.496440648339007,22.306999878136306,46.9174160261131,44.48024803768043,31.012551357068883,18.842676408145838,34.590034968036235,39.46729751267296,28.977084666745682,29.790628445900094,28.77408609572817,42.561935321598554,23.85140997265236,30.016385267345818,32.11493528627002,32.506535865623576,30.608271420768737
PNTKm,,,,,,,,,,,,,,,,,,,,,,,,
PPA,239.4082584986296,190.4095579859233,217.29218992694115,270.6066700635798,270.34458392238116,316.0435029780628,231.51660894263858,321.4595272769628,261.434247031468,224.4846601950017,382.439649192345,347.2763114829942,127.53320823922904,266.9226597207528,262.2032811027934,258.5813087146253,270.98796499192537,317.07347661207245,318.44234478170847,242.98113625877633,297.7241633735639,232.62006982608654,341.66019815051396,285.8806141931491
PPA2,,,,,,,,,,,,,,,,,,,,,,,,
PPA2m,,,,,,,,,,,,,,,,,,,,,,,,
PPAer,139.4868190854347,187.26713091349436,193.0135409848682,170.76540051745076,181.33834283133334,165.7742381308475,163.02126176126464,148.82959684363075,169.8085460086094,103.17624495619397,66.95395459899245,119.1888746568155,246.98483019328293,263.9632949764208,174.97238446654842,152.41929032688236,264.047106849464,127.23577810515779,123.07261157304916,98.7741660125758,103.26727540599884,245.21759517881426,173.455643763335,239.73049612694172
PPAm,266.86783561526823,231.87130795564215,265.99111514803167,249.8212024790153,160.76582407928473,285.52183554507957,188.84044905736735,247.183426683245,280.08772167204995,268.81962468280847,282.3589299241194,170.90637059984914,108.23813992626182,181.54689544953268,232.73960803957732,165.41892319290497,327.8116372300695,238.27029812085075,164.26068763672413,382.2667065197454,216.51323099708702,362.3245211704752,172.6615051213346,284.91598185647024
PPAn,100.76571972847954,39.57226113238577,,,,,,107.50939379109114,,128.7095705887235,,,133.90750426869758,,,44.431845130183,,,,129.6200978783346,,,,
PPAP,3.229052330910894,4.373779712167766,4.753377299482231,10.958759731724045,6.369716320155695,5.320937839994762,11.959579903069317,4.776197630817813,3.1796358710110817,7.851920267358991,4.876140766330295,8.594557881807024,5.620758645422716,7.14672663246963,3.2962810657813453,12.1823574247413,13.546296013726733,7.12405452734438,5.836176584513563,4.29253685595499,8.903713215605174,8.003916594733766,12.943683841733268,8.92493746635595
PPBNGS,39.51978006866638,27.9407617925389,15.44655852786698,23.58426634062155,22.549604722913166,17.953513192432986,23.826205608552637,10.749752354999227,21.726623625048408,30.92279453963022,17.74353535372187,10.861543184352149,15.336618482534563,10.322474075461152,18.030391803181118,33.80080618977109,44.26514785220868,28.86371104314078,17.38731300353383,20.30117129719324,14.28589068188039,13.200098227160371,22.176741398061523,11.561459788355474
PPCDC,38.763524934166895,25.35155339242967,64.28987865497743,20.149159681251096,18.673773916981887,82.11034883180392,46.7549472465177,22.431100058996307,30.440549489953263,146.88520484741576,37.140261123040425,26.855793728872065,49.81990538568805,62.375390756039835,107.56046598822155,21.912621298375257,43.15738136026594,56.64017428924081,70.08264868578202,54.94347612355054,91.83894743106849,63.02733349874996,170.279300461285,50.83955112769883
PPCOACm,523.0931078151681,451.5342515227694,633.0806594612055,548.8678980322525,436.16474129867123,451.827119690342,431.8808442921409,407.38517140642034,547.6930469675842,354.0564405378089,532.030010112219,602.4820180308151,445.2303425032712,561.4164818197804,643.5418642308732,582.4222560876855,576.5396595675214,621.4571973746969,604.3374735563744,491.8724157165582,462.79364536259357,451.65949116281615,518.1126579858479,410.9233343418967
PPCOAOm,117.74169289272388,201.48433130359678,102.7911761119337,137.90934144809307,160.93411928068565,148.38755843460078,139.6144756819647,99.50242425888122,68.61888015063276,102.22001533380781,156.3666965657386,88.72219496362358,73.55546287629454,115.16540077003884,104.43831380330886,105.04437887968888,81.82200366100058,61.07085149191094,59.44550239528078,125.09111178040197,77.08615164054781,128.3842762535682,74.69573384526079,120.60111289101805
PPD2CSPp,,,,,,,,,,,,,,,,,,,,,,,,
PPDOx,1.1846066862637402e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPDOy,-1.0809241720055851e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM,884.7432162337791,819.388412552908,951.8337950604507,851.2477705478359,839.1264440306256,876.2241088412029,841.5751181634172,845.6902598693372,862.4879934160074,887.2675351407856,827.7268595577897,829.5627692684058,757.2442687728633,790.1052319608763,874.2521379830683,834.9483249725508,737.1502732342715,818.4152812885881,777.9477003108352,805.1875407520022,858.6230813737495,869.0378795779997,808.764515283384,801.3788479149737
PPNCL3,9.817120822416745,17.73460642238735,8.919334374540796,5.4349936994142904,6.808719520690984,8.073595266546498,19.155038095134373,21.876724468780555,7.419252499077874,29.52329136023944,34.346406280741405,12.303135934474565,7.006730692895135,24.87993377129934,12.7560412939287,19.032838403735234,23.931033393603556,14.849685296515352,30.21033932643969,9.621910107729244,16.4904856680849,24.337072994092246,14.999005529524942,7.494426318273317
PPOR,,,,,,,,,,,,,,,,,,,,,,,,
PPPGOm,4.939972508583294,3.4925952240673617,1.930819815983376,2.9480332925776884,2.8187005903641285,2.244189149054124,2.978275701068865,1.3437190443749039,2.7158279531309923,3.8653493174537794,2.217941919215586,1.3576928980439997,1.9170773103168184,1.2903092594326468,2.2537989753975975,4.225100773721386,5.533143481526083,3.6079638803926026,2.1734141254417296,2.5376464121491553,1.7857363352350555,1.6500122783950288,2.7720926747576957,1.445182473544437
PRAGSr,7.669522964222331,12.263407066410537,34.246201296996865,6.219144250962286,11.986271147999155,10.564350383812801,13.375734765911375,18.935165168224092,24.63749115043569,53.401723788714115,11.947486569577316,11.959096554366548,4.432388606969838,11.828482270864882,31.450660853030012,7.941969588601154,14.915589663389078,15.707270798178085,15.101190368320069,6.67799222762255,14.373554059845652,12.125719212695108,5.526982382173222,5.9051793127550285
PRDX,25.815495058474124,19.692404940123634,19.22328515663785,8.678106226176071,30.513363429288166,36.611605223225624,19.424142409375158,12.63342426660605,5.253689714293732,16.55975569004392,5.212037861585865,5.4588331986885565,22.157718324504994,16.024347952270666,46.41566109445455,106.91349661576555,6.709249066165647,12.260448004386843,14.440861931523527,15.169205894910087,10.74768771453558,10.226184175007225,9.430122348075578,20.51864033754938
PRDXl,,,,,,,,,,,,,,,,,,,,,,,,
PRFGS,7.669522964222277,12.263407066410553,34.24620129699689,6.219144250962278,11.986271147999176,10.564350383812814,13.37573476591139,18.935165168223985,24.637491150435732,53.40172378871408,11.947486569577377,11.959096554366546,4.432388606969364,11.828482270864896,31.450660853029998,7.941969588601257,14.915589663389094,15.707270798178074,15.101190368320154,6.677992227622523,14.373554059845654,12.125719212695113,5.526982382173123,5.905179312755093
PRGNLONESULT,,,,,,,,,,3.4057137116938168,,,,,,,,,,,,,,
PRO1xm,,,,,,,,,,,,,,,,,,,,,,,,
PROAKGOX1r,,,,,,,,,,,,,,,,,,,,,,,,
PROD2,,,,,,,,,,,,,,,,,,,,,,,,
PROD2m,,,,,,,,,,,,,,,,,,,,,,,,
PRPNCOAHYDm,117.74169289272385,201.48433130359655,102.79117611193381,137.90934144809327,160.93411928068565,148.38755843460012,139.61447568196454,99.50242425888132,68.61888015063279,102.22001533380889,156.3666965657386,88.72219496362393,73.5554628762946,115.16540077003903,104.43831380330873,105.04437887968811,81.82200366100052,61.07085149191083,59.44550239528052,125.09111178040183,77.08615164054791,128.38427625356815,74.69573384526078,120.60111289101776
PRPNCOAHYDx,,,,,,,,,,,,,,,,,,,,,,,,
PRPPS,45.92043252959549,44.50382597091598,70.75191088025691,83.67780452944449,60.78481321526198,47.62774355152717,58.278169796011035,64.74901918836551,57.68090539989418,121.70023320455125,50.166412286797225,40.241433391469016,67.33097254237217,60.70915139207823,86.46898702717453,57.132119907280114,62.67746386643703,78.07057369451057,101.38080346401213,58.646605056423994,52.777997862044884,43.59899717708507,28.549905948914983,71.06544878915061
PSDm_hs,10.048627492772587,12.874935105422425,14.157805902785766,13.254981174707545,8.518013236651683,9.275103013937013,12.30611170979147,7.440461106173984,11.371342665086303,6.301098771974586,19.759547027312866,11.55937978404853,13.734013397675533,12.205117116948374,7.502810495019527,7.6205042620409325,6.418820872887619,9.741117252313163,14.9711360151892,8.365132122399277,34.89673677425713,9.201864137658442,9.643172744173471,8.551668458381815
PSERT,,93.22227311058779,,,96.71561253848992,62.773284452770994,,130.8512917231446,90.62552182727288,,,,,48.31509186202764,123.1052097095277,,83.87254123906972,59.12351656296465,,95.47480853477906,95.29496775849617,,,63.290813529736454
PSP_L,,93.22227311058771,,,96.71561253848955,62.773284452770966,,130.85129172314714,90.62552182727286,,,,,48.31509186202744,123.10520970952778,,83.87254123906969,59.123516562964724,,95.47480853477921,95.29496775849601,,,63.290813529736425
PSSA1_hs,-579.6886051701123,-437.0241426860163,-306.3368468219238,-478.2030504661417,-245.13236985985816,-607.5568238404882,-506.80435955336793,-712.9398309006566,-313.76935065370657,-503.4263042330169,-553.3779230795823,-634.672122818898,-315.85359736735955,-305.50358996569395,-404.43237301255976,-511.234203441598,-240.56830623956785,-344.6081905072812,-626.9904564408736,-629.2059513067715,-567.3430205547064,-439.1746671801856,-430.39783579878423,-501.62336927186084
PSSA2_hs,-96.85854345606543,-58.33858655745518,-79.21367598124208,-48.75296912597225,-29.608061031312626,-98.23708022104807,-55.057304205992644,-77.90250998265483,-25.62113747712168,-41.441070607007966,-55.53917822944191,-35.09513341156002,-83.34804804178088,,-29.999059805821705,-74.44764285502946,-113.80918605015215,-76.9764735061918,-69.619298166869,-89.71177613943838,-95.69249964960615,-32.24418104672917,-108.35307089769768,-63.22921594810352
PTDCACRNCPT1,10.017075310466604,10.133379883632283,39.72190419564608,11.407641312732677,8.190558893728976,6.416178289937257,10.263765893606156,11.690533401648487,6.425265564336661,5.608836888711082,9.891594959043447,10.738598241835762,7.119467049518906,8.089869364904459,6.93233788902703,6.003146267610144,5.424312336735434,8.100807225945193,7.039064297807848,9.476188039998142,5.894800381101036,5.808932936705222,9.735174513028074,4.529372834406488
