,SKM_old_train_01.xml,SKM_old_train_02.xml,SKM_old_train_03.xml,SKM_old_train_04.xml,SKM_old_train_05.xml,SKM_old_train_06.xml,SKM_old_train_07.xml,SKM_old_train_08.xml,SKM_old_train_09.xml,SKM_old_train_10.xml,SKM_old_train_11.xml,SKM_old_train_12.xml,SKM_old_untr_01.xml,SKM_old_untr_02.xml,SKM_old_untr_03.xml,SKM_old_untr_04.xml,SKM_old_untr_05.xml,SKM_old_untr_06.xml,SKM_old_untr_07.xml,SKM_old_untr_08.xml,SKM_old_untr_09.xml,SKM_old_untr_10.xml,SKM_old_untr_11.xml,SKM_old_untr_12.xml
SERtp,0.0,0.0,0.0,0.0,0.0,4.0904715214301905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60834319927033e-15,0.0,0.0,0.0,0.0,0.0
SO4t4_2,5.734511001485509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026300712254233,0.0,0.0,0.0,-96.23763096408953,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt4_2,1.514088333876007e-15,6.039613253960852e-14,0.0,-14.39961817605363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULFOX,3.755588156373016,0.0,3.755915819152151,0.0,0.0,0.0,3.7559158191521496,0.0,3.75591581915215,0.0,0.7263698224070446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAURt4_2_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.824259662798262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THD1m,3.0299981015842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332264255630562,0.0,0.0,0.0,4.7418917068067
THFt2,0.000133695809304773,0.000133695809304773,0.0,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.0,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.000133695809304773,0.0,0.000133695809304773,0.0,0.000133695809304773,0.000133695809304773,0.0,0.0,0.000133695809304773
THFtm,0.0,0.0,0.0,-2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.142908964818841,0.0,0.0,0.0
TMNDNCCOAtx,0.0,0.0,-0.166300079729987,3.665953079264094e-16,0.0,0.0,0.0,0.0,-0.16630007972998703,-8.055571713559282e-16,0.0,-0.16630007972998737,0.0,0.0,0.0,0.0,-0.16630007973000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMNDNCCRNt,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,-2.6177992817354713e-14,0.16630007972998703,8.055571713559282e-16,0.0,0.16630007972998737,0.0,0.0,0.0,0.0,0.16630007973000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3267272176623224,0.0,1.452739644814089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRt,0.0,0.0,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,2.8230105156341476e-16,1.1186848111757777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.560688497471056,0.0,0.0,0.0
UDPGLCAter,0.0,0.0,0.0,0.0,0.0,-0.6096721249645347,0.0,0.0,0.0,0.0,-1.6802952977626354e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06723688998269539,0.0,0.0,-14.81953009106153
UGLCNACtg,0.0,0.0,0.0,0.0,0.0,4.3879047389664095e-16,0.0,-1.830298038582238e-16,2.326806095662656e-14,0.14570080643052205,2.127078550043059e-17,0.0,-1.9881766162884983e-15,0.0,0.0,0.0,-3.0198066269804253e-15,0.0,4.442857308873176,5.5383698624362034e-14,0.0,0.0,3.4532943170012755,0.0
UREAt,1.0169642905566434e-13,0.0,0.0,0.0,0.0,0.0,-38.29224996119518,0.0,0.0,0.0,0.0,-5.736888232692667,0.0,0.0,-27.06681501655757,-20.3518771021335,0.0,0.0,0.0,0.0,-22.635712385929185,0.0,0.0,-20.351877102133535
UREAt5,0.0,-1.5327196820958051,-3.287030865251467,-10.890034383188999,-38.96859499117362,-20.3518771021335,0.0,-16.515921126341873,0.0,0.0,-19.50925123063886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.3518771021335,0.0,-18.592931520940816,0.0,0.0
UREAtm,1.0169642905566434e-13,0.0,-3.287030865251467,-10.890034383188999,-38.96859499117362,0.0,-38.29224996119518,0.0,0.0,0.0,-19.50925123063886,-5.736888232692667,0.0,0.0,-27.06681501655757,-20.3518771021335,0.0,0.0,0.0,-20.3518771021335,-22.635712385929185,0.0,0.0,-20.351877102133535
VALt5m,0.0,0.0,0.0,14.39961817605363,0.0,12.110081033591637,34.457127740007216,0.0,0.0,37.78437731281307,0.0,0.0,0.0,10.835679200610011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.734283314209407,0.0
XOL27OHtm,0.0,0.0,0.0,0.0,0.0,-0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOLDIOLONEt,0.0,0.0,0.0,0.0,0.0,-0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLTt,0.0,0.0,0.0,2.3092638912203256e-14,-11.488180837818538,0.0,-1.1354691753339763,-3.7660477998047956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.611796534971913,-0.06723688998269539,0.0,0.0,0.0
r0801,-0.00039231843577956484,-28.44449120301192,-7.058978606521814,0.0,0.0,-4.58292141120154e-15,0.0,0.0,-3.755915819152221,0.0,0.0,-14.448864285895812,-8.784828231929842,-17.65767574467581,0.0,-2.89407662964767,-2.0971907846683316e-15,-16.383139855555257,-5.923809745164234,0.0,-3.661234235783364e-15,0.0,0.0,-2.643232888779619e-14
r0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.449021377849644e-18,0.0,-1.1043331451949328e-16,2.825705325433187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0821,-4.383452042569917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0655312086049443e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0662132726332338e-14,-9.61764343602947e-15
r0822,0.0,0.0,0.0,10.890034383188999,0.0,4.58292141120154e-15,0.0,0.0,0.0,0.0,19.50925123063888,0.0,0.0,0.0,6.714937914424065,0.0,-3.75591581915215,0.0,0.0,0.0,0.0,43.120522138898636,54.787615142115165,2.3482485274153144
r0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7559158191521536,-5.178781711014654e-28
r0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28410523566192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7559158191521536,0.0
r0838,-0.009924123939715899,-7.920540806549988,-10.400689590528472,-74.75014141870794,-17.87760199483643,-9.671392533733492,-6.553390885126165,0.0,-4.44598303157765,-37.78437731281307,-28.303867719477267,0.0,-2.2373695600109233e-14,-66.29158243049478,-53.29926932306557,-69.78672139221783,-26.797628722445253,-108.25846215082885,0.0,0.0,0.0,-19.34161540600816,-57.58343374049994,-202.76367778887212
r0839,0.0,2.8576328140992686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85038612766799,0.0,0.0,0.0,-5.879774775134274,0.0,27.538653539996197,0.0,103.12220052791785
r0841,0.0,0.0,0.0,0.0,0.0,-0.8622844319683436,0.0,-3.6699537771469636e-15,0.0,0.0,1.0938922791445793e-17,0.0,0.0,-8.828837872337905,0.0,0.0,0.0,0.0,0.0,-2.805898267485931,0.0,0.0,0.0,-18.792573123598725
r0885,0.0,0.0,-10.400689590528462,-19.590823687831303,0.0,-56.971866498991176,0.0,0.0,-66.07038045905205,0.0,0.0,0.0,-50.54045205367796,0.0,0.0,0.0,-5.291196368647718,0.0,0.0,0.0,0.0,-77.17090170267129,0.0,0.0
r0899,0.0,0.0,11.730578126278454,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,4.67360155275748,23.012455992907213,57.92242832831911,0.0,0.0,47.0867491277091,0.0,0.0,1.6181195226293227e-17,9.413740388933045e-15,0.0,0.0,0.0
r0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916659776488115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0911,0.0,-25.972144957604336,-10.400689590528472,0.0,0.0,0.0,0.0,0.0,-33.459959760135675,0.0,0.0,0.0,0.0,-30.80385153907613,0.0,0.0,0.0,0.0,-15.956164127973492,-7.759742514483987,0.0,-13.834106523892945,0.0,-127.72753175605548
r0913,0.0007846368715248744,33.931669677190015,1.8147381633096262,44.72039525483173,-5.786413366805146e-15,0.1785299089803628,3.7559158191521957,21.024072377777998,0.166300079729987,53.76573753919464,50.45923663266122,42.571056850315,45.57315207105966,0.0,58.98111534264879,2.89407662964767,49.04172477084874,11.709538302797773,41.458016316265095,0.0,-5.427757009278564e-16,0.0,45.37487907972489,26.4465100119736
r0926,0.0,0.0,0.0,0.0,0.0,0.8221535004913344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344737799652199,0.0,0.0,0.0
r0927,0.0,0.0,98.45504422129083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.31189579352261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0947,4.1601959747165354e-14,0.0,0.0,0.0,-18.616717889040117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8864509838462955,0.0,0.0,0.0,0.0,0.0,0.0,-29.084489781558343
r0962,3.0299981015842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142908964818841,0.0,0.0,1.7789701041886956
r0973,-0.00039231843577980824,0.0,0.0,0.0,0.0,0.0,0.0,-5.139480835336408e-16,0.0,1.1558939932490318e-13,0.0,0.0,-0.00012931131323057343,2.4868995751603507e-14,0.0,0.0,-18.34535569527713,-58.17106172288528,0.0,0.0,0.0,0.0,0.0,-38.541655706333906
r0974,0.00039231843577980824,0.0,0.0,0.0,0.0,0.0,0.0,8.175911945007131e-16,0.0,0.0,0.0,0.0,0.0,-2.4868995751603507e-14,0.0,4.650825179520656e-14,0.0,0.0,0.0,0.0,-6.860145453315866e-14,0.0,0.0,0.0
r0998,0.0,0.0,0.0,6.489804243860309e-16,0.0,0.0,0.0,0.0,0.0,-6.723077596939862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1000,0.0,0.0,0.0,0.0,-13.714265096533222,0.0,0.0,0.0,0.0,0.0,-1.2893599520172646e-17,-3.757461187121909e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1001,-3.472304087986743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2393187251629676e-16,0.0,3.757461187121909e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1002,0.0,0.0,0.0,0.0,13.714265096533222,0.0,0.0,0.0,-3.9876061904667204e-18,6.723077596939862,1.2893599520172646e-17,0.0,0.0,0.0,-2.2911934665584805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26680198876852,0.0
r1005,0.0,0.0,33.02950644248689,0.0,29.103474625641947,36.23472619909182,39.19426848604702,0.0,0.0,55.667402683216466,36.37238477873254,24.5620897490641,0.0,0.0,27.51936620051966,0.0,0.0,0.0,0.0,22.306527961781175,0.0,38.42011728423663,0.0,0.0
r1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.231495150856695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1007,0.0,0.5368107509781322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1013,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1014,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,2.449021377849644e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.098001308010302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1078,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,0.0,2.9629216026180307
r1088,3.735792057646403e-14,9.616801194951956,0.0,-21.77206058970893,0.0,-3.6893660249993108,0.0,0.0,0.0,0.0,6.0138358402877685,-5.664392198443195,0.0,0.0,0.0,15.914118924912643,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
r1148,0.0,0.0,-1.8147381633096262,3.665953079264094e-16,0.0,-0.1785299089803628,-0.5368107509781355,-2.0702426394542068e-14,-0.166300079729987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08315003986480633,0.0,0.0,0.0,9.868649107779182e-17,0.0,0.0,0.0
r1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1558939932490318e-13,0.0,0.0,0.00012931131323057343,0.0,0.0,0.0,18.34535569527713,58.17106172288528,0.0,0.0,6.860145453315866e-14,0.0,0.0,38.541655706333906
r1291,0.0,0.0,0.0,3.2002732959320427e-15,0.0,0.1785299089803627,0.0,0.0,-0.0554333599100059,0.0,-1.1127103311751908e-16,0.0,0.0,0.0,8.420558011845604e-16,0.0,0.0,0.0,0.0,-4.9333988632494996e-14,0.0,0.0,0.0,-8.9124396801536
r1292,0.0,-3.508201720875852e-14,0.0,0.0,0.0,-0.1785299089803627,0.0,0.0,0.0,0.0,1.1127103311751908e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9333988632494996e-14,0.0,0.0,4.637727982261964e-15,0.0
r1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9876061904667204e-18,6.723077596939862,0.0,-2.88046784393673e-16,0.0,0.0,-2.2911934665584805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26680198876852,0.0
r1464,-3.7556977426741214,-35.940478633343545,-65.42553777880393,-64.31121894266303,-53.87202585584687,-45.54254875532303,-78.12898316141528,-91.80211816548201,-68.2666711189908,0.0,-60.67793331583159,-54.0981629029387,-88.06232531604904,-40.96501604714603,-58.98111534264879,0.0,-63.18860406427498,0.0,-86.07936344278625,-63.86410674103002,-91.21449419648195,-57.630175926355506,-66.57313487205883,0.0
r1530,0.0002630071225451105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1667,0.0,0.0,0.0,0.0,20.3518771021335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.792424038819977
r1673,0.0,0.0,0.0,0.0,0.0,0.0,6.553390885126149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129311313237557,0.0,0.0,0.0,0.0,0.0,0.1344737799653153,0.0,0.0,0.0
r1677,0.0,0.0,0.0,37.208563616527385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.954999775747254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1687,0.0,0.0,0.0,37.208563616527385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.289589754965096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1692,0.0,0.0,8.459511934685938,0.0,0.0,0.0,0.0,41.60859966516887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79242403881995
r1705,0.0,0.0,6.762111068811874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920172966048845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45321855858468,9.776814668279252
r1722,0.0,0.0,0.2345452835579322,0.0,0.0,23.860585507632642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3939487455417945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1725,11.603300337650015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1757,0.0,0.0,0.0,0.0,0.0,0.0,6.553390885126105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.60859966516892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714937914424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1764,0.0,0.0,8.69405721824387,44.72039525483169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2211209841375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1765,11.602645012091688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107918566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.103594168853284
r1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700866014406109,0.0
r1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452739644814089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1798,11.602645012091688,0.0,0.0,7.511831638304302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5118316383043,0.0,7.5118316383043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757749551005863,0.0,0.0
r1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929527120703823,0.0,0.0,0.0,0.0,0.0,0.0
r1815,11.603300337650015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1822,0.0,0.0,0.11720798612234733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3559251222140687,0.0,16.75774736705774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.635712385929086,0.0,0.0,0.0
r1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73082400549503,0.0,18.2131984747284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1828,0.0,0.0,0.0,0.0,0.0,0.0,17.940372859061785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714937914424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.635225917225846,0.0,0.0,0.0,0.0,0.0
r1837,0.0,0.0,0.0,0.0,0.0,0.0,6.553390885126105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.904244867081607
r1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.78437731281307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1854,0.0,0.0,0.0,0.0,0.0,12.110081033591637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1855,0.0,0.0,0.0,14.39961817605363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1856,0.0,0.0,0.0,0.0,0.0,0.0,27.90373685488111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1857,0.0,0.0,0.0,0.0,0.0,0.0,6.553390885126105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.835679200610011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.734283314209407,0.0
r1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.92167513259217,0.0
r1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554333599100059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759742514483987,0.0,0.0,0.0,0.0
r1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.904244867081607
r1918,0.0,37.20856361652747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.016506595656008,0.0,0.0,0.0,7.978082063986746,0.0,0.0,0.0,0.0,0.0
r1933,0.0,0.0,6.8794483662475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7090279519451844e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1934,0.0,0.0,0.0,0.0,0.0,0.0,27.90373685488111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1948,0.0,1.092341083550272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5118316383043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1953,0.0,0.0,7.511831638304302,0.0,0.0,0.0,7.511831638304299,51.93791256817653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5118316383043,34.635225917225846,0.0,0.0,0.0,14.246114952513715,0.0
r1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.511831638304404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0867491277091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792691328920148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.198255792333843,0.0
